NPDB_ID,NPDB_mm,SMILES
NP_39637,620.35605,CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)CC3(O)C(O)C(=O)CC(C)C3C12C
NP_85279,620.356048,CC1=C(CO)C(=O)OC(C(C)C2CCC3C4CC=C5CC(OC6OC(CO)C(O)C(O)C6O)CC(O)C5(C)C4CCC23C)C1
NP_13928,620.35017,C=C1C2C(CO)CC3(C(=O)CCc4cccc(c4)CC4c5cc6cc(ccc6cc5CCC4O)CC13C1CCCCC1)C2(O)OC
NP_15061,620.35605,C=C1CC(C(=O)OC)C2(C)CCC3(C)C4C(O)C(O)C5(COC(C)=O)C(C)C(OC(C)=O)CCC5C4(C)CCC3(O)C2(O)C1
NP_189347,620.35605,COC(=O)C1OC(OC2CCC3(C)C(CCC4C5C(=O)C(O)=C(C(C)CC(=O)CC(C)C)C5(C)CCC43)C2)C(O)C(O)C1O
NP_39709,620.35605,CC(=O)OC1CC2C(=O)C=C3C(CCC4(C)C(C(C)(O)C(CC(C)C(C)(C)O)OC(C)=O)CCC34O)C2(C)CC1OC(C)=O
NP_198635,620.346151,COC1C=CC=CC=CCC(OC(=O)C(C)NC(=O)C2=CCCCC2)C(C)C(O)C(C)=CCCc2cc(O)cc(c2)NC(=O)C1
NP_99262,620.3713,CC1COC(C(O)C(C)(O)C2CCC3(O)C4=CC(=O)C5CC6(C=CC(c7ccccc7)CO6)CCC5(C)C4CCC23C)C1CO
NP_84683,620.35605,CC1=C(C)C(=O)OC(C(C)(O)C2CCC3C4CC=C5CC(OC6OC(CO)C(O)C(O)C6O)CC(O)C5(C)C4CCC32C)C1
NP_252992,620.35873,C[NH2+]CC1=CC2CC3(CCCC3)CCC2C(CC(=O)CC(CCc2ccc(O)c(OC)c2)OC(C)=O)c2cc(OC)c(O)cc21
NP_276412,328.1859,N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)CN)C(=O)O
NP_201730,328.18725,COCC(=O)N1CCN(C(=O)C2CC[NH2+]CC2)CC1C(=O)OC
NP_98103,328.19127,CC1CC[NH+](Cc2c(O)ccc3c4c(c(=O)oc23)CCCC4)CC1
NP_201726,328.18725,COCC(=O)N1CCN(C(=O)C2CC[NH2+]CC2)C(C(=O)OC)C1
NP_234920,328.19127,COc1ccc(CC2c3c(ccc(OC)c3O)CC[N+]2(C)C)cc1
NP_35562,328.18858861599995,CC(=O)OC(C)CCCC1OC(=O)C(C)C(O)C=CCCC1O
NP_253499,328.19848,C[NH2+]Cc1cn(CC2OC(CC(=O)NC(C)C)C(O)C2O)nn1
NP_223401,328.19127,COc1cc2c(cc1OC)C13CC(OC)C=CC1=CC[NH+]3CCC2
NP_211539,328.19127,COc1cc(C(O)C[N+](C)(C)C)c(C=Cc2ccccc2)cc1O
NP_181807,328.189926,CN1CCN(CC(=C2N=C(c3ccccc3)OC2=O)N(C)C)CC1
NP_44694,328.18858861599995,CC(=O)OCCCCCC1OC(=O)C(C)C(O)C=CCCC1O
NP_116004,328.18052,CCC(Cl)C1CC2OC2C1C=CCCCCCCCC(=O)O
NP_181209,328.189926,CN1C2CCCC1CC(N=C(O)c1nn(C)c3c(O)cccc13)C2
NP_241799,328.191269,COc1ccc2c(c1OC)C(Cc1ccc(O)cc1)[N+](C)(C)CC2
NP_287089,328.18252,O=C(CCCN1CCN(c2cccc[nH+]2)CC1)c1ccc(F)cc1
NP_87612,328.19127,CC1=CC(CNC(=O)c2ccccc2)C(C(C)C)CC1CC(=O)[O-]
NP_284713,328.19127,O=C(C=CC(=O)c1ccccc1)OCC1CCC[NH+]2CCCCC12
NP_272580,328.1909,Cl.Cl.N=C(N)NCCCCCCCCCCNC(=N)N
NP_119768,328.18052,CCC1OC(=O)CCCCCCCC=CC2C(O)C(Cl)CC12
NP_13677,328.18859,C=C1C(OC(C)=O)CCC2(C)CCC(C(O)(CO)CO)CC12O
NP_139185,328.18858861599995,CCCCCC1OC(=O)C(C)C(=O)CC(OC(C)=O)CCC1O
NP_174848,328.19127,CC[NH+](CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
NP_318267,328.19127,Oc1cccc(CC[NH+]2CCCCC2C(O)c2cccc(O)c2)c1
NP_256510,328.18858861599995,Cc1c(O)cc(CC(O)CC(O)CCCCCCCO)oc1=O
NP_223178,328.19127,COc1cc2c(cc1OC)C(Cc1ccc(O)cc1)[N+](C)(C)CC2
NP_317499,328.182715,Oc1ccc(C2CC(c3ccccc3)CC(c3ccccc3)C2)cc1
NP_153492,328.18859,CCCCCCCCCCC(C(=O)O)C1(C(=O)O)CCC(=O)O1
NP_174107,328.19127,CCOc1ccccc1C[NH+]1CCc2cc(OC)c(OC)cc2C1
NP_111116,328.18859,CCC(C)(O)CC(C)C=CC1OC2C(C)OC(=O)C2C(O)C1O
NP_163429,328.191756,CCCN1CCCCC1C(O)=Nc1c(C)cccc1C.Cl.O
NP_258534,328.195092,Cc1cc(C(=O)CN2CCC(C)CC2)c(C)n1-c1ccc(F)cc1
NP_281830,328.19395,NN=C(CC(CCc1ccccc1)c1ccccc1)c1ccccc1
NP_38303,328.188588616,CC(=O)OC1C=CCCC(O)C(CCCC(C)O)OC(=O)C1C
NP_38637,328.18858861599995,CC(=O)OC1CC(C)C(C(=O)O)C2(O)C1C(C)(C)CC2(C)CO
NP_258535,328.195092,Cc1cc(C(=O)CN2CCC(C)CC2)c(C)n1-c1ccccc1F
NP_38782,310.178023932,CC(=O)OC1CC(C)C2COC(=O)C3(C)CC(C)(C)C1C23O
NP_40390,310.17802,CC(=O)OC1CCC(C)(C)C2C=CC3(O)COC(O)C3C12C
NP_181955,310.179361,CN1CCc2c1nc1ccccc1c2N=C(O)CN1CCCC1
NP_38577,310.178023932,CC(=O)OC1CC(C)=CC(O)C=C(CO)C2CC(C)(C)C12O
NP_132257,310.17802,CCCC(CC(O)CCc1ccc(O)c(OC)c1)OC(C)=O
NP_165635,310.179361,CCCn1nc(N=C(O)CC(C)C)c2cc3ccccc3nc21
NP_75055,310.178,CC1(C)C(O)CCC2(O)C3CCC(O)C(C(=O)O)C3=CCC12
NP_38383,310.178024,CC(=O)OC1CC(C(C)C)C(=O)C2=C(C)CCC2(O)C1(C)O
NP_41386,310.17802,CC(=O)OC1CCC2C(C)CC3OC(=O)C(C)C3CC12CO
NP_38914,310.17802,CC(=O)OC1CC(O)C2(C)CC3C(CC(C)C12)OC(=O)C3C
NP_37817,310.17802,CC(=O)OC1C2C(CC3(C)C(O)CCC(C)C13)OC(=O)C2C
NP_38663,310.178024,CC(=O)OC1CC(C)C(C=O)C2(O)C1C(C)(C)CC2(C)C=O
NP_303187,310.1807,O=C1CCC(C[NH2+]CCC(c2ccccc2)c2ccccc2)O1
NP_13635,310.17802,C=C1C(OC(C)=O)CC2CC3(C)C(O)CC(C)(CO)C3C12O
NP_42621,310.17802,CC(=O)OCC1(O)CCC2C3C1CCC3(C(=O)O)CC2(C)C
NP_171905,310.17802,CCOC(c1cc(OC)ccc1OC(=O)C(C)CC)C(C)O
NP_138788,310.178023932,CCCCCC1=C(C=O)C2OC(C)(C)C(O)CC23OC3C1O
NP_11996,310.17802,C=C1C(=O)OC2CC(C)C3CC(OC)OC(OC)C3(C)CC12
NP_39288,310.178023932,CC(=O)OC1CC2(C)C(O)C=CC2(CO)C2CC(C)(C)C12O
NP_163425,310.18119,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl
NP_132725,310.17802,CCCC(O)CC(O)CC(=O)CCc1ccc(O)c(OC)c1
NP_38658,310.17802393200003,CC(=O)OC1CC(C)C(C=O)=C2C1C(C)(C)C(O)C2(C)CO
NP_43611,310.178024,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C(C)CCC12
NP_163428,310.181191,CCCN1CCCCC1C(O)=Nc1c(C)cccc1C.Cl
NP_38370,310.17802,CC(=O)OC1CC(C(=O)O)=CCCC2(C)OC2CC(C)(C)C1
NP_171934,310.17802393200003,CCOC1(C)CC2=C(C(O)OC2=O)C(O)C2CC(C)(C)CC21
NP_168812,310.1807,CCOC(=O)C1C[NH2+]C(c2ccccc2)CC1c1ccccc1
NP_263655,310.17215,Cc1ccc(C)c2c1C1(C)c3ccccc3C2(C)c2ccccc21
NP_39412,310.178023932,CC(=O)OC1CC2(C)C=CC(O)C2(CO)C2CC(C)(C)C12O
NP_118933,310.17215,CCC1CCc2c1ccc1c2ccc2c3cccc(C)c3ccc12
NP_200175,310.17802,COC1CCC(C)C2(C)CC3=C(C)C(=O)OC3(OC)CC12O
NP_1383,310.17802,C=C(C(=O)O)C1CCC2(C)CCC(OC(C)=O)C(C)(O)C2C1
NP_131376,310.178023932,CCCC(=O)CCC1CCC2(CC3OC(=O)C(C)(C)C3O2)O1
NP_114437,310.17802,CCC(C)CC(C)C=CC1OC2=C(C(=O)OC2C)C(O)C1O
NP_38928,310.17802,CC(=O)OC1CC(O)C23C(=O)C(C)C1C2(C)C(C)CCC3O
NP_199055,310.178023932,COC1CC(O)C2=C(CC3C(C(C)(C)O)CCC3(C)O2)C1=O
NP_13288,310.17802,C=C1C(O)OC2CC3(COC(C)=O)C(CCC(C)O)C3CC12
NP_194262,310.178023932,COC(C)(C)C1CC12C1=C(CC(O)C2O)C(=O)CC(C)(C)O1
NP_38546,310.178023932,CC(=O)OC1CC(C)(O)C=CC=C(CO)C2CC(C)(C)C12O
NP_42065,310.178023932,CC(=O)OCC(C)(O)C1CCC2(C)C(=C(C)C(=O)CC2O)C1
NP_13180,310.17802,C=C1C(O)CC2CC3(C)C(OC(C)=O)CC(C)(CO)C3C12O
NP_38764,310.178023932,CC(=O)OC1CC(C)C2C(=O)OCC3(C)CC(C)(C)C1C23O
NP_11997,310.17802,C=C1C(=O)OC2CC(C)C3CC(OCC)OC(O)C3(C)CC12
NP_28695,310.17802,CC(=CCCC1(C)OC(=O)C2C(C)CC(=O)C21O)CCCO
NP_20909,310.17802,C=CC(C)(CCC=C(C)C(=O)C=CC(C)(C)OO)OC(C)=O
NP_11988,310.17802,C=C1C(=O)OC2CC(C)C3CC(O)OC(OCC)C3(C)CC12
NP_42149,310.178023932,CC(=O)OCC(C)CCCC(C)(O)c1ccc(CO)cc1O
NP_198270,310.178024,COC1C2=C(C)C(=O)OC2(OC)CC2CCC(O)C(C)C21C
NP_198269,310.178,COC1C2=C(C)C(=O)OC2(OC)CC2(O)CCCC(C)C12C
NP_202504,310.178023932,COCC1=C2CC3(C)C(C)CCC(OC)C3(O)CC2OC1=O
NP_38367,310.17802,CC(=O)OC1CC(C(=O)O)=CCCC(C)(O)C=CC(C)(C)C1
NP_37818,310.17802,CC(=O)OC1C2C(CC3(C)CCCC(C)(O)C13)OC(=O)C2C
NP_103480,310.17802,CC1OC2(C(C)C(O)C1C)C(C)C1OC(=O)C2(C)C(=O)C1C
NP_138519,310.17802,CCCCCC(O)CC(=O)CCc1cc(O)c(O)c(OC)c1
NP_13154,310.17802,C=C1C(O)CC2C(O)C3(C)CC(OC(C)=O)C(C)(C)C3C12O
NP_44783,310.178023932,CC(=O)OCc1ccc(C(C)(O)CCCC(C)CO)c(O)c1
NP_189718,310.17802,COC(=O)C=CC=CC(O)CC=CCCCC(C)OC(C)=O
NP_39695,310.17802,CC(=O)OC1CC2=CCCC(C)(OC2=O)C(O)CC(C)(C)C1
NP_43130,310.17802,CC(=O)OCC12CC3C(CC(C)C1CCC2O)OC(=O)C3C
NP_44677,310.17802,CC(=O)OCCCC(C)C1=CC2C(CC1(C)O)OC(=O)C2C
NP_171933,310.178023932,CCOC1(C)CC2=C(C(=O)OC2O)C(O)C2CC(C)(C)CC21
NP_18732,310.17802,C=C1CCC=C(C(=O)O)CC(OC(C)=O)CC(C)(C)CC1O
NP_35290,310.17802,CC(=O)OC(C)(C)C1CC2=C(C)C(=O)CC2(O)C(C)CC1O
NP_94362,310.17802,CC1CCC(C(C)(C)O)C2C=C(OC(=O)CC(=O)O)CCC12
NP_97007,310.178023932,CC1CCC=C(CO)C(O)C=CC(C)(O)C=CC(=O)OC1C
NP_254746,310.179361,Cc1c(C=C2CCCC(=Cc3cnn(C)c3C)C2=O)cnn1C
NP_61151,288.20357,CC(C)CC([NH3+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)[O-]
NP_251248,288.19635,C[N+]12CCCCC1C(COC(=O)c1ccccc1)CCC2
NP_169245,288.20491,CCOC(=O)CCNCCCCNCCC(=O)OCC
NP_231322,288.19635,COc1ccc(C(CC[NH2+]Cc2ccco2)C(C)C)cc1
NP_268123,288.19635,Cc1ccccc1C(=O)OCC1CCC[NH+]2CCCCC12
NP_26088,288.19635,C=CCOc1ccc(C2[NH2+]CCC3(O)CCCCC23)cc1
NP_70822,288.193673996,CC(O)(CO)C1CCC(C)(O)C2C(O)CC(C)(O)C2C1
NP_50497,288.193673996,CC(C)(O)CCCCCCC(O)C1C(=O)OCC1CO
NP_263140,288.19635,Cc1ccc(C(=O)OCC2CCC[NH+]3CCCCC23)cc1
NP_294027,288.193674,O=C(O)CCCCCCCCC(O)CCCCC(=O)O
NP_137715,288.193674,CCCCCC(=O)OCC(CO)OC(=O)CCCCC
NP_24870,288.19635,C=CCC1[NH2+]C2(CCCC2)Cc2cc(OC)c(OC)cc21
NP_95474,288.193673996,CC1CCC2(O)C(C)(O)CCC(C(C)(O)CO)CC12O
NP_114555,288.204907376,CCC(C)CCC(N)C(O)C(=O)NC(C(=O)O)C(C)C
NP_189993,288.19367,COC(=O)CC(CCCCCCCC(C)O)OC(C)=O
NP_274811,288.19501,Cn1nc(-c2ccco2)cc1C1C[NH+]2CCC1CC2C[NH3+]
NP_116624,288.19635,CCC(O)CC1C=CCC(CC(=O)c2ccccc2)[NH+]1C
NP_59231,288.19367,CC(C)C1CCC2(C)C(O)CCC(O)(CO)C2(O)C1O
NP_164422,288.19635,CCC[NH+](CCC)Cc1cc(=O)oc2cc(C)cc(C)c12
NP_70823,288.193673996,CC(O)(CO)C1CCC(C)(O)C2CCC(C)(O)C2(O)C1
NP_52490,288.193673996,CC(C)=CCCC(C)(O)C1(O)CCC(C)(O)C(O)C1O
NP_26280,288.19635,C=CC[NH+]1Cc2cc(OC)c(OC)cc2C2(CCCC2)C1
NP_288451,288.19635,O=C(Cc1ccccc1)OCC1CCC[NH+]2CCCCC12
NP_294006,288.19367,O=C(O)CCCCCCCC(O)CCCCCC(=O)O
NP_167368,288.19233,CCNC(=O)NC1C2COC(O2)C([NH+](CC)CC)C1O
NP_31288,274.19328,CC(=O)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C
NP_149594,274.20451,CCCCCCCC(=O)N1CCCC1c1cccnc1
NP_68850,274.200491,CC(CCN)C(N)C(O)=NCCCCC(N)C(=O)O
NP_93869,274.204513,CC1CC2CC3=C(CCC(O)=N3)C3(C1)C2CCCN3C
NP_99599,274.20451,CC1Cc2ncccc2C(CC2CC(O)CCN2C)C1
NP_25268,274.19328,C=CCCCCCCCCCc1ccc2c(c1)OCO2
NP_83691,274.19328,CC12CCC3C4=C(CCC3C1CCC2O)CC(=O)CC4
NP_281293,274.200491,NCCCCC(N)C(O)=NC(CCCCN)C(=O)O
NP_160880,274.19328,CCCCCOc1ccc(C(=O)C2CCCCC2)cc1
NP_239660,274.204513,COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1
NP_31811,274.19328,CC(=O)CCC=C(C)C=CC1=C(C)C(=O)CCC1(C)C
NP_310,274.19328,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)C(C)=CCC
NP_163427,274.204513,CCCN1CCCCC1C(O)=Nc1c(C)cccc1C
NP_120591,274.19328,CCC=CCC=CCC=CCC=CCC=CCC(=O)O
NP_32709,274.20451,CC(=O)N1CCCC2=CC3CC(CN4CCCCC34)C21
NP_55957,274.19328,CC(C)=CCc1cc(C(C)O)cc(CC=C(C)C)c1O
NP_94563,274.19328,CC1CCC(C)(COC(=O)Cc2ccccc2)C1(C)C
NP_261772,274.19328,Cc1cc2c(cc1O)C1(C)CCC(O)C(C)(C)C1CC2
NP_92960,274.1932,CC1CC(C)C2C(C=CC(C)C2C=CC=CC(=O)O)C1
NP_186099,274.19328,COC(=O)C1(C)CCC(CCc2ccccc2)C1(C)C
NP_5883,274.19328,C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1
NP_83699,274.19328,CC12CCC3C4CCC(=O)C=C4CCC3C1CC(O)C2
NP_108213,274.19328,CC=CC=CC#CC=CCCCCCCCCC(=O)O
NP_93866,274.20451,CC1CC2CC3=C(CCC(=O)N3)C3(C1)C2CCCN3C
NP_211758,274.19328,COc1cc(C)c(O)c(CC=C(C)CCC=C(C)C)c1
NP_318363,274.20451,Oc1ccccc1C=[NH+]CC1CCC[NH+]2CCCCC12
NP_31290,274.19328,CC(=O)C=CC=C(C)C=CC1C(C)=CC(O)CC1(C)C
NP_175507,274.204513,CCc1c(C)[nH]c2c1C(=O)C(CN1CCCCC1)CC2
NP_90826,274.20317,CC1=NCCNCC[NH2+]CCN=C(C)c2cccc1n2
NP_9480,274.19328,C=C1C(=O)C=CC2C1(C)CCC1CC(C)(O)CCC12C
NP_206030,274.19328,COc1c(C)cc(O)cc1CC=C(C)CCC=C(C)C
NP_268256,274.19328,Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2
NP_54307,274.19328,CC(C)=CCCC(C)CCOC(=O)Cc1ccccc1
NP_222512,274.19328,COc1cc2c(cc1O)CCC1C(C)(C)CCCC21C
NP_152925,274.19328,CCCCCCCCCC(=O)CC(=O)c1ccccc1
NP_83711,274.193,CC12CCC3C4CCC(=O)CC4CCC3C1CCC2=O
NP_120576,274.19328,CCC=CCC=CCC=CCC#CCCCCC(=O)O
NP_241482,274.19328,COc1ccc2c(c1O)CCC1C(C)(C)CCCC21C
NP_108902,274.193280072,CC=Cc1cc(C)ccc1CCCCCCCC(=O)O
NP_26370,274.193280072,C=CCc1cc(C)ccc1CCCCCCCC(=O)O
NP_31169,274.1932,CC(=O)C=C1CC2(C)CCCC2(C)C2=C1CC(C)(C)O2
NP_222315,274.19328,COc1cc2c(cc1O)C1(C)CCCC(C)(C)C1CC2
NP_155931,274.20634,CCCCCCCCCCCCCCCC(=O)Cl
NP_281284,274.20049,NCCCCC(N)C(=O)NCCCCC(N)C(=O)O
NP_83704,274.19328,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O
NP_163424,274.205,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C
NP_86216,272.21402,CC1=C2CC3CCC(C4CCCC4)C2(CC1=O)C3(C)C
NP_16294,272.21402,C=C1CC23CCC4C5(CCCC4(C)C2CCC1C3)CO5
NP_83912,272.21402,CC12CCCC1C1CC=C3CC(=O)CCC3(C)C1CC2
NP_81680,272.214016,CC12C=CCC1C1CCC3CC(=O)CCC3(C)C1CC2
NP_86309,272.21402,CC1=C2CCC3C(CC=C4CC(O)CCC43C)C2CC1
NP_22400,272.21402,C=CC1(C)C=C2CCC3C(C)C(=O)CCC3(C)C2CC1
NP_26543,272.21402,C=CCc1ccc(OC2CC(C)CCC2C(C)C)cc1
NP_65375,272.22525,CC(C)c1ccc(CN2N=CC(C)(C)C2C(C)C)cc1
NP_81678,272.21402,CC12C=CCC1C1CC=C3CC(O)CCC3(C)C1CC2
NP_31439,272.21402,CC(=O)CC(C)CCCCCCC=Cc1ccccc1
NP_23031,272.21402,C=CC1(C)CCC2C(=CCC3C(C)C(=O)CCC23C)C1
NP_83514,272.214016,CC12CCC3C(CCC4C=CCCC43C)C1CCC2=O
NP_65584,272.21402,CC(C)c1ccc2c(c1)CCC1C(C)(O)CCCC21C
NP_83845,272.21402,CC12CCC=C1C1CCC3CC(=O)CCC3(C)C1CC2
NP_83650,272.21402,CC12CCC3C(CCC4CC=CCC43C)C1CCC2=O
NP_82049,272.21402,CC12CC3C=CC1CC1C(CC14CCCC4)C(O)(C3)C2
NP_83904,272.21402,CC12CCCC1C1=C(CC2)C2(C)CCC(=O)CC2CC1
NP_21619,272.21402,C=CC(C)(O)CCc1ccc2c(c1C)CCCC2(C)C
NP_78208,272.21402,CC1(C)CCCC2(C)C(C=Cc3ccoc3)CCCC12
NP_83917,272.214016,CC12CCCC1C1CCC3=CC(=O)CCC3(C)C1CC2
NP_83918,272.214016,CC12CCCC1C1CCC3CC(=O)C=CC3(C)C1CC2
NP_89979,272.21402,CC1=CCC2C3=C(CCC2C)C(O)CC2(C)CCC1C32
NP_86313,272.21402,CC1=C2CCC3C(CCC4CC(=O)CCC43C)C2CC1
NP_22767,272.21402,C=CC1(C)CCC(C(C)=CC=CC(C)=O)CC1C(=C)C
NP_61279,272.21402,CC(C)CC1CCCC(C(C)c2ccc(C=O)cc2)C1
NP_16390,272.21402,C=C1CC2CCC(C3CCCC4(C)CC1C34)C1(C)OC21
NP_133918,264.17254,CCCC=CCC=CC=CC(=O)CCCCC(=O)O
NP_25156,264.172544628,C=CCCCCCCCCC(O)C=C1C=CC(=O)O1
NP_201309,264.172545,COC1OC23C=CCC(C)C2(C)C(C(=O)CC3)C1C
NP_1559,264.1725,C=C(C(=O)OC)C1CCC2(C)CCCC(CO)=C2C1
NP_1535,264.17254,C=C(C(=O)OC)C1CCC2(C)CCC(O)C(=C)C2C1
NP_184660,264.17254,COC(=O)C(C)=CCCC(C)C1CCC(C)=CC1=O
NP_204747,264.17255,COCc1cc(O)c(O)c(C2(C)CCCC2(C)C)c1
NP_192536,264.172545,COC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
NP_189642,264.172545,COC(=O)C=C1CCC2(C)C(C)CCCC2(C)C1=O
NP_198841,264.17254,COC1CC(=O)C2C3CC4CCCC3(C)C4(C)C12O
NP_188711,264.1725,COC(=O)C1CCC=C(C)C(=O)C2CC(C)(C)CC12
NP_1367,264.17255,C=C(C(=O)O)C1CCC2(C)CC(OC)C=C(C)C2C1
NP_201453,264.17255,COC1c2c(C)coc2CC2(O)CCCC(C)C12C
NP_7103,264.17254,C=C(CC(O)C(C)=CCCC1=CC(=O)OC1)C(C)C
NP_159889,264.17254,CCCCCCCCCOC(=O)c1ccc(O)cc1
NP_19244,264.17254,C=C1CCCC2(C)CCC(=C(CO)C(=O)OC)CC12
NP_105602,264.17254,CC=C(C)C(=O)OC1CCC2CC(=O)CC2(C)C1C
NP_184719,264.17254,COC(=O)C(C)C1CCC2(C)CCC(=O)C(C)=C2C1
NP_52209,264.172544628,CC(C)=CCC1=CC2OC(C(C)(C)O)CC2CC1=O
NP_1385,264.1725,C=C(C(=O)O)C1CCC2(C)CCC(OC)C(C)=C2C1
NP_187601,264.17254,COC(=O)C1=CC2C(O)C(C)(C)CC23C(C)CCC13
NP_52146,264.172544628,CC(C)=CCC1=C(C=CC(C)(C)O)C(O)CCC1=O
NP_24249,264.17255,C=CC1OCC2(COC(C)=O)C(C)C=C(C)C1C2C
NP_198827,264.17254,COC1CC(=O)C2C3C4CCCC3(C)C(C)(C4)C12O
NP_1557,264.17254,C=C(C(=O)OC)C1CCC2(C)CCCC(C)=C2C1O
NP_16764,264.17254,C=C1CCC(C(C)C)C=CC(=O)CCC1OC(C)=O
NP_187223,264.17254,COC(=O)C1=C(C)C23CCC(C)C2CCC3(C)C1O
NP_19568,264.172544628,C=C1COC2(OC)CC(C)C3=C(CC(C)(C)C3)C12O
NP_200004,264.17254,COC1CC2=C(C)CCC(C(C)C)C2C=C1C(=O)O
NP_9503,264.1725,C=C1C(=O)CC2C(CC2(C)CO)C(=C)CCC1OC
NP_216413,264.17255,COc1cc(COC(=O)CC(C)C)ccc1C(C)C
NP_202563,264.17254,COCC1C(=O)OC2C=C(C)CCC=C(C)CCC21
NP_1553,264.17255,C=C(C(=O)OC)C1CCC2(C)CCCC(=C)C2C1O
NP_202521,264.17254,COCC1=CCC2C3C1C2(C)CCCC3(C)C(=O)O
NP_38657,264.17254,CC(=O)OC1CC(C)C(C=O)=C2C(C)CC(C)(C)C21
NP_189510,264.17254,COC(=O)C=C(C)C=CC1C(C)=CC(O)CC1(C)C
NP_198276,264.17254,COC1C2=C(C)C(=O)OC2CC2CCCC(C)C21C
NP_82042,264.17254,CC12CC3C=CC1C(O)C1(CO)CCC1C(O)(C3)C2
NP_138554,264.172545,CCCCCC(O)CC(=O)CCc1ccc(O)cc1
NP_147123,264.172544628,CCCCCCC=CC1CC2=C(O1)C(O)CCC2=O
NP_81670,264.172544628,CC12C=CC3CC(CO)CCC3C1(C)C(=O)CCO2
NP_195519,264.17254,COC12CC3(C)C(C)CCC3(C)C(C)C1=CC(=O)O2
NP_201342,264.17255,COC1OC2CCC3=CC(=O)CC(C)C3(C)C2C1C
NP_1549,264.17255,C=C(C(=O)OC)C1CCC2(C)CCCC(=C)C2(O)C1
NP_139405,264.172544628,CCCCCC=CC1CCC2=C(CCC(O)C2=O)O1
NP_52620,264.17254,CC(C)=CCCC(C)(O)CCc1cc(O)ccc1O
NP_139476,264.172545,CCCCCC=CC=CC(O)CC=CC=CC(=O)O
NP_187617,264.17255,COC(=O)C1=CC2OC(CC(C)C)=CC(C)C2CC1
NP_1544,264.17255,C=C(C(=O)OC)C1CCC2(C)CCC=C(CO)C2C1
NP_147122,264.172544628,CCCCCCC=CC1CC2=C(CCC(O)C2=O)O1
NP_172164,264.17254,CCOC1Cc2cocc2C(O)C2CC(C)(C)CC12
NP_88735,264.17254,CC1=CC2CCC3(O)C(=O)CCC3(C)C2(C)CC1O
NP_95161,264.17254,CC1CCC2(C)C(C)(C)C3CC12C(O)C=C3C(=O)O
NP_195630,264.17255,COC12OC(=O)C=C1CCC1C(C)(C)CCCC12C
NP_190215,264.17255,COC(=O)CC1=C(C(C)=O)CC(C)(C)CC2CC12C
NP_12635,264.17254,C=C1C(C)CCC2(C)CC3(O)OC(=O)C(C)C3CC12
NP_187645,264.172545,COC(=O)C1=CCC(C(C)CC(=O)C=C(C)C)CC1
NP_24875,264.17254,C=CCC=CC=CC(O)CC=CCCCCC(=O)O
NP_283955,264.17,Nc1ncnc2c1ncn2CCNCCCCCO
NP_197316,264.17254,COC1C(C(=O)O)=C(C)C23CCC(C)C2CCC13C
NP_22410,264.17254,C=CC1(C)CC(=O)C(C(C)C(=O)OC)CC1C(=C)C
NP_43348,264.17254,CC(=O)OCC1=C(C(C)=O)CC(C)(C)CC2CC12C
NP_253161,264.17523,C[NH2+]CCC=C1c2ccccc2CCc2ccccc21
NP_1512,264.17254,C=C(C(=O)OC)C1CCC2(C)C(O)CCC(=C)C2C1
NP_187600,264.17254,COC(=O)C1=CC2C(CC1)C(C)CCC2C1(C)CO1
NP_18687,264.17254,C=C1CCC2OC2(C)CCC2C1CC2(C)C(=O)OC
NP_87027,264.17255,CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CC(=O)O
NP_97470,264.17254,CC1CCCC=CC2CCCC2C(O)C=CC(=O)O1
NP_85857,264.1725,CC1=C2C3OC(=O)C(C)C3CCC(C)(O)C2(C)CC1
NP_95112,264.17254,CC1CCC2(C(C)C)OC(=O)OCC3=CC2C1CC3
NP_1480,264.17254,C=C(C(=O)OC)C1CC=C(CCC(C)=O)C(C)CC1
NP_201418,264.172544628,COC1OCC2C(=O)C3CC(C)(C)CC3C3(C)CC123
NP_24880,264.17254,C=CCC=CCC=CC=CC(O)CCCCC(=O)O
NP_94280,264.17254,CC1CC=CC=CCCC(O)CCCC=CC(=O)O1
NP_253167,264.17523,C[NH2+]CCCC1c2ccccc2C=Cc2ccccc21
NP_187639,264.17254,COC(=O)C1=CCC(C(C)=CC(=O)CC(C)C)CC1
NP_96699,264.172544628,CC1CCC2C(C=CC3COC(C)(O)C(=O)C32C)C1
NP_1529,264.17254,C=C(C(=O)OC)C1CCC2(C)CC(O)C=C(C)C2C1
